,cc,cc_x,cc_y,cc_smart,dphase_smart,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
49,0.03406033768315589,31,0.11354165445301312,0.09825306258361281,-7,0.266174868141649,2.734375,0.08436507321577232,0.009960710018438018,0.37485219594594593,0.00013766891891894465,0.00858638724538357,-0.0003422728261169718,0.0006176106639548611,0.0959061388796908,-7,5,Drum,head,low,Yes
50,-0.4879687008049162,27,0.5784523196022568,0.569375059533695,-23,0.8545298067316035,1.953125,0.058725142479074885,0.008378479454985491,0.49952143981481484,0.00014657870370366743,0.022107237714604603,-0.0012999648561271475,0.0015931222635344824,0.5692832080543695,-23,5,Cello,arm,low,Yes
51,-0.25399880010912645,128,0.2841803111360394,0.25678145719716844,-22,0.4658435110745101,1.953125,0.11718952901415769,0.011838202762819999,0.49952143981481484,0.00014657870370366743,0.022107237714604603,-0.0012999648561271475,0.0015931222635344824,0.25651923001833116,-22,5,Cello,head,low,Yes
52,0.09093358197929173,18,0.3400331982141075,0.3489017680723754,18,0.552162650035431,0.9765625,0.04690027309271963,0.0056552867647235005,1.000119025,-0.0010961050000000939,0.09538352605976355,-0.010268806980286685,0.008076596980286498,0.34070384404481063,18,5,Sax,arm,low,Yes
53,0.28875919487463403,16,0.6704924844310488,0.6708127622937726,16,0.8378268502727376,0.9765625,0.05731077566650454,0.013072657532420467,1.000119025,-0.0010961050000000939,0.09538352605976355,-0.010268806980286685,0.008076596980286498,0.6714980714093307,16,5,Sax,head,low,Yes
54,-0.008050782125659038,1629,0.07858203011863167,0.013662101965681277,-16,0.35310469640220743,2.734375,0.057951360103039994,0.007528517845223475,0.4769496462264151,0.0003682783018867637,0.029231017001749657,-0.0015623554999296865,0.0022989121037032137,0.012814245941340445,-16,5,Piano,arm,low,Yes
55,0.08072806181867397,10,0.3875537156638837,0.38529420363586436,10,0.4654350319397293,1.953125,0.06430669662069548,0.01032873876720058,0.4769496462264151,0.0003682783018867637,0.029231017001749657,-0.0015623554999296865,0.0022989121037032137,0.38766330203294536,10,5,Piano,head,low,Yes
56,-0.3484404836927859,21,0.3955365343645018,0.40453032553253193,21,0.7325848550312306,1.953125,0.08402205628231665,0.011320286936602938,0.4998642740825688,0.0003805607798165296,0.01777038924393614,-0.000776863542502292,0.0015379851021353511,0.39634911554929425,21,5,Accordion,arm,low,Yes
57,-0.33957657183786916,632,0.5401939622444529,0.5370661028387095,-18,0.7172451124755436,1.953125,0.06775075985195995,0.008786910276796197,0.4998642740825688,0.0003805607798165296,0.01777038924393614,-0.000776863542502292,0.0015379851021353511,0.5370204762807641,-18,5,Accordion,head,low,Yes
58,-0.08051620556810238,33,0.07939401384504195,0.06895685564407454,33,0.16621622634341124,5.46875,0.04005280760893028,0.004480612594356815,0.7495126068840582,0.0008291902173910325,0.036320464331602104,-0.002144089439070164,0.0038024698738522295,0.07964705771884413,33,5,Clarinet,arm,low,Yes
59,-0.4358378184179361,26,0.7049043122079012,0.714696140112369,26,0.9083016682635155,1.3671875,0.06117896370798377,0.012178111082959287,0.7495126068840582,0.0008291902173910325,0.036320464331602104,-0.002144089439070164,0.0038024698738522295,0.7068237865598506,26,5,Clarinet,head,low,Yes
60,0.004014966677410458,1619,0.046568817957523545,0.025132990799039228,5,0.13779687373717636,1.5625,0.042744619171560666,0.006044959603152942,0.1961611683848797,-0.00011443298969071143,0.01572353767791078,-0.0007412094593767346,0.0005123434799953117,0.02184060215348988,5,6,Drum,arm,high,Yes
61,-0.022589310262019935,44,0.33265760858531723,0.3155553587525421,5,0.702618719027802,5.078125,0.10395417888289332,0.01356898975159481,0.1961611683848797,-0.00011443298969071143,0.01572353767791078,-0.0007412094593767346,0.0005123434799953117,0.31723992198717554,5,6,Drum,head,high,Yes
62,0.06704998443084674,237,0.2908908577509508,0.2854707926586172,-21,0.6468630119178099,2.34375,0.054778066936949726,0.011464555876547676,0.8575752049180327,-0.00011618852459012247,0.026078773335888643,-0.002386738968465103,0.0021543619192848583,0.28784751098759875,-21,6,Cello,arm,high,Yes
63,-0.0697921449691962,20,0.3745258639503708,0.3650294521981791,20,0.5640955338830449,2.34375,0.096952134097109,0.011873673811804788,0.8575752049180327,-0.00011618852459012247,0.026078773335888643,-0.002386738968465103,0.0021543619192848583,0.37530081560997847,20,6,Cello,head,high,Yes
64,-0.01000990212857715,1683,0.059259381238212235,0.019116635591182277,-9,0.08976190187521427,6.4453125,0.04495599084990731,0.006003538424708622,0.19426653911564626,0.0005157738095238129,0.025298391228139542,-0.0004875200447410857,0.0015190676637887113,0.019116635591182277,-9,6,Sax,arm,high,Yes
65,-0.021862514500250993,1135,0.05519180252167825,0.019976918651265864,7,0.15620408839815011,7.03125,0.06032452256598084,0.007292484587441369,0.19426653911564626,0.0005157738095238129,0.025298391228139542,-0.0004875200447410857,0.0015190676637887113,0.02001669798151869,7,6,Sax,head,high,Yes
66,-0.016416252266155385,1992,0.06864739184577083,0.035609042818159645,9,0.1292252082312413,2.34375,0.06037860234014309,0.009915143107850084,0.3373062874251497,0.00023502994011980507,0.051590783010899324,-0.0024796760204155665,0.002949735900655177,0.03657178101162076,9,6,Piano,arm,high,Yes
67,0.19547167743674077,72,0.4599702390679541,0.4560001899813772,6,0.5177109135378247,3.125,0.06665359221947538,0.011841975820778323,0.3373062874251497,0.00023502994011980507,0.051590783010899324,-0.0024796760204155665,0.002949735900655177,0.45476401200131383,6,6,Piano,head,high,Yes
68,-0.05546203636875041,77,0.4114113383358755,0.41196750230030826,16,0.6900370530499234,1.5625,0.07720962871715568,0.010935081960346517,0.6123625,-0.001932614942528735,0.029532577433604365,-0.0040856477013079175,0.00022041781625044732,0.4079648869685269,16,6,Accordion,arm,high,Yes
69,-0.46939513488577844,145,0.5543519258643753,0.5325685045334129,24,0.8202358142823426,1.5625,0.0755923568653711,0.017119100866413405,0.6123625,-0.001932614942528735,0.029532577433604365,-0.0040856477013079175,0.00022041781625044732,0.5366079801901718,24,6,Accordion,head,high,Yes
70,0.5811396073093675,14,0.7323671339713128,0.7372212286300631,14,0.8610965725615988,0.78125,0.06569930714982315,0.025128783834502216,1.4276049242424242,0.0014375000000000073,0.07087226251590265,-0.00695184858511073,0.009826848585110744,0.7329408336844869,14,6,Clarinet,arm,high,Yes
71,0.6049587872437787,12,0.7010443856098929,0.7059806553103996,11,0.7955667133564127,0.78125,0.07149351163706949,0.016378761443007005,1.4276049242424242,0.0014375000000000073,0.07087226251590265,-0.00695184858511073,0.009826848585110744,0.7015502626139869,12,6,Clarinet,head,high,Yes
72,0.6513821415128527,4,0.6959657851087836,0.6918129388236338,4,0.864031455974466,2.734375,0.24618997308634993,0.12552661288089573,0.7392158450704224,0.0001123239436620994,0.06402446755688994,-0.005054524392843721,0.005279172280167919,0.6964710334462295,4,7,Drum,arm,low,Yes
