,cc,cc_x,cc_y,cc_smart,dphase_smart,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
69,0.07661069381726002,1428,0.17612938251314622,0.10418569794740935,-11,0.11392400401367199,2.1484375,0.06184619040802198,0.007093653555866936,1.4251838423913044,0.011178461956521845,0.08975700058367038,-0.00154816534475085,0.02390508925779454,0.09608191255502567,-12,7,Sax,head,high,Yes
70,-0.027887386674131837,1624,0.07623452196771868,0.06211300867157282,-30,0.23634452898191735,3.3203125,0.07979775810617629,0.009646575493124613,0.6122147896825398,0.0013754960317458923,0.0354352104616023,-0.00166030744848797,0.004411299511979754,0.06211300867157282,-30,7,Piano,leg,high,Yes
71,0.04210086698347078,1169,0.11335110839995234,0.06259193658777501,17,0.17584694483459432,3.3203125,0.0457629153974885,0.004457830230923208,0.6122147896825398,0.0013754960317458923,0.0354352104616023,-0.00166030744848797,0.004411299511979754,0.06375755517138676,17,7,Piano,head,high,Yes
72,0.6634729451439065,3,0.7513142536670273,0.7589011415441617,3,0.9155773938592082,2.5390625,0.2330113609050702,0.02929121321964263,0.3890673460648148,2.293171296297231e-05,0.014377627197498438,-0.0009178400060858593,0.0009637034320118039,0.7520394709484625,3,7,Accordion,leg,high,Yes
73,0.38042161343716935,81,0.444646957746672,0.44101953428941104,3,0.6125047025306898,2.5390625,0.08317208907888751,0.009845043603102838,0.3890673460648148,2.293171296297231e-05,0.014377627197498438,-0.0009178400060858593,0.0009637034320118039,0.43130425352803503,3,7,Accordion,head,high,Yes
74,0.010023588746541672,19,0.07736144409090435,0.09541053003384702,-7,0.2939546505292233,0.9765625,0.06539066895243231,0.013354428907084976,0.25795071084337345,0.00018608433734944825,0.03834949044956385,-0.001837934110414482,0.0022101027851133786,0.09487879443025532,-7,7,Clarinet,leg,high,Yes
75,-0.03057017644243477,910,0.06093629035466413,0.03625555690451999,10,0.1920317038023134,3.125,0.05170773877804818,0.005694444450131237,0.25795071084337345,0.00018608433734944825,0.03834949044956385,-0.001837934110414482,0.0022101027851133786,0.03550364550061755,-12,7,Clarinet,head,high,Yes
76,-0.39736289719557943,28,0.7616199518832559,0.7766396484368444,28,0.8887967437007259,1.171875,0.22800157926124093,0.13266893228722618,0.8435138888888889,0.006370555555555502,0.02758062891520115,0.0035747509182702674,0.009166360192840737,0.7647618144282704,28,8,Drum,leg,close,No
77,-0.3547904762806624,28,0.6594430343286326,0.6671121480567511,28,0.8400406594347231,1.171875,0.10340124806271761,0.028253864867201297,0.8435138888888889,0.006370555555555502,0.02758062891520115,0.0035747509182702674,0.009166360192840737,0.662163392907744,28,8,Drum,head,close,No
78,-0.16580067723605668,37,0.19827255512363318,0.2458771302020276,-35,0.49565735991519305,1.3671875,0.055963704548689104,0.005916194372049084,0.7065854545454543,-0.003701818181817982,0.0258709789225924,-0.0060739588004885495,-0.0013296775631474141,0.2458771302020276,-35,8,Cello,leg,close,No
79,0.2967110470120808,0,0.2967110470120808,0.32235603429209525,-3,0.5528873292682466,2.9296875,0.11900330241378052,0.023011560212903,0.7065854545454543,-0.003701818181817982,0.0258709789225924,-0.0060739588004885495,-0.0013296775631474141,0.3106538705379018,-3,8,Cello,head,close,No
80,-0.41806770428960077,42,0.5545103279848211,0.5740935182639573,-32,0.8027614416198758,1.3671875,0.07335615266133608,0.014951418939183746,0.7399533653846153,-0.0037668269230768893,0.04282072659915173,-0.00780478004907647,0.0002711262029226917,0.5737613910262741,-32,8,Sax,leg,close,No
81,-0.177142724796272,42,0.24583686770750415,0.2830125443037266,-32,0.44152068112486803,1.3671875,0.06387838162220782,0.0065040488008747495,0.7399533653846153,-0.0037668269230768893,0.04282072659915173,-0.00780478004907647,0.0002711262029226917,0.28421209974738076,-31,8,Sax,head,close,No
82,-0.17380983477994863,548,0.2125460556121654,0.1473943367846534,-36,0.3011533032066503,1.3671875,0.0953066349603733,0.009382514975468303,0.7232020454545454,-0.003987499999999923,0.05749432673413598,-0.009259222736013605,0.0012842227360137575,0.15576676018073626,36,8,Piano,leg,close,No
83,-0.03418983691976037,776,0.07718587360347334,0.018332566356444115,-32,0.2207632782483345,4.1015625,0.04679751152669444,0.004816138164307661,0.7232020454545454,-0.003987499999999923,0.05749432673413598,-0.009259222736013605,0.0012842227360137575,0.01786371584764464,-32,8,Piano,head,close,No
84,-0.18038216153157208,54,0.4947931732558901,0.5788536946952085,-24,0.6368785415823235,1.171875,0.057344856396637583,0.012043929419342604,0.7817729591836734,-0.005370918367346863,0.043964264197724034,-0.009641732603697198,-0.0011001041309965272,0.5751305116784188,-25,8,Accordion,leg,close,No
85,-0.041041305075085875,53,0.11960288860781426,0.15129316428594738,-24,0.22197415939845702,3.515625,0.0633931716348121,0.006222804283173951,0.7817729591836734,-0.005370918367346863,0.043964264197724034,-0.009641732603697198,-0.0011001041309965272,0.14900807273506078,-24,8,Accordion,head,close,No
86,-0.5384822647782944,31,0.5492073083657434,0.642067849638977,-35,0.7415571467535755,1.5625,0.07768585240761565,0.020489528209385866,0.7052984375,-0.004800223214285637,0.03540305420173846,-0.008017257053658466,-0.0015831893749128083,0.642067849638977,-35,8,Clarinet,leg,close,No
