,cc,coh,coh_freq,exp_n,musician,riot_type,factor1,factor2
247,0.02269601508603982,0.6963280597407474,35.44921875,21,Piano,arm,low,Yes
248,0.016474909035419028,0.5764534654380946,8.0078125,21,Drum,head,low,Yes
249,0.0472304029704128,0.8188391094727049,4.00390625,21,Drum,arm,low,Yes
250,0.09982417158409748,0.8879652008431757,1.3671875,21,Clarinet,head,low,Yes
251,0.04932595902587699,0.7433510529983657,23.14453125,21,Clarinet,arm,low,Yes
252,0.08556254722267136,0.7675179492256461,4.00390625,22,Sax,head,high,Yes
253,0.048837788631385465,0.6226888338566249,11.81640625,22,Sax,arm,high,Yes
254,0.07581122604926102,0.6973993683909989,6.0546875,22,Accordion,head,high,Yes
255,0.03926084640773646,0.6241894805532768,32.2265625,22,Accordion,arm,high,Yes
256,0.07382090008035155,0.8457044727476886,2.34375,22,Cello,head,high,Yes
257,0.040192640754982294,0.47761632476270904,35.9375,22,Cello,arm,high,Yes
258,0.03574283551533625,0.5370375890884544,38.37890625,22,Piano,head,high,Yes
259,0.02611722455183815,0.5683791084038892,38.18359375,22,Piano,arm,high,Yes
260,0.0798135704833158,0.8526177292708812,3.80859375,22,Drum,head,high,Yes
261,0.0,0.5915055224122308,10.7421875,22,Drum,arm,high,Yes
262,0.11452826654068575,0.9416852909683296,1.66015625,22,Clarinet,head,high,Yes
263,0.04399761136422449,0.59719839315736,37.01171875,22,Clarinet,arm,high,Yes
264,0.0792168252870254,0.6833352471830779,2.05078125,23,Sax,head,low,Yes
265,0.040803017236266184,0.4975966557244222,7.2265625,23,Sax,arm,low,Yes
266,0.17058404302135657,0.9823212690408776,0.68359375,23,Accordion,head,low,Yes
267,0.03873956213464508,0.567501038284491,6.8359375,23,Accordion,arm,low,Yes
268,0.1492177462681027,0.8801797656569158,2.05078125,23,Cello,head,low,Yes
269,0.22444030306289448,0.9603918381997056,0.9765625,23,Cello,arm,low,Yes
270,0.16800104551833922,0.9324386387905276,2.63671875,23,Piano,head,low,Yes
271,0.03272659268615726,0.5796893911246694,41.89453125,23,Piano,arm,low,Yes
272,0.14715794711112204,0.9630556263878302,1.3671875,23,Drum,head,low,Yes
273,0.06653660096085531,0.9755428392192346,4.00390625,23,Drum,arm,low,Yes
274,0.07096500749500721,0.9051026468204214,2.63671875,23,Clarinet,head,low,Yes
275,0.032103369601378655,0.5006268721924968,13.8671875,23,Clarinet,arm,low,Yes
276,0.0816323263217676,0.7705974503192319,1.66015625,24,Sax,head,high,Yes
277,0.04096016801943181,0.5294005062258178,2.1484375,24,Sax,arm,high,Yes
278,0.11897485011718126,0.8920978167554892,0.68359375,24,Accordion,head,high,Yes
279,0.04217549887106451,0.6275588710955277,4.19921875,24,Accordion,arm,high,Yes
280,0.04531087379314489,0.579754776693199,4.00390625,24,Cello,head,high,Yes
281,0.012103486717871243,0.5335024443044164,1.953125,24,Cello,arm,high,Yes
282,0.1308162460768486,0.9202602001854563,3.02734375,24,Piano,head,high,Yes
283,0.025864213787421615,0.5732862533855754,24.12109375,24,Piano,arm,high,Yes
284,0.022852255877801937,0.5910038412549877,3.80859375,24,Drum,head,high,Yes
285,0.0003207380878041743,0.8256416243716677,0.0,24,Drum,arm,high,Yes
286,0.0481371451173527,0.6967347691047884,2.5390625,24,Clarinet,head,high,Yes
287,0.040007787229695314,0.501613575114437,42.578125,24,Clarinet,arm,high,Yes
