,cc,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
168,-0.0587285976723406,0.20288868452642814,5.078125,0.05281577825159603,0.005842439350576924,0.24653308011049724,-9.385359116022553e-05,0.006691617371617445,-0.00043207471260516407,0.00024436753028471295,0.07488056506114923,10,15,Drum,leg,high,No
169,-0.10977077202607158,0.3969941015121795,4.1015625,0.10871215138058088,0.014223199353764506,0.24653308011049724,-9.385359116022553e-05,0.006691617371617445,-0.00043207471260516407,0.00024436753028471295,0.11532804418611683,11,15,Drum,head,high,No
170,-0.14791217283361888,0.6520647590429955,3.3203125,0.1412986889151068,0.027580969838543017,0.3151057142857143,-0.0005385714285714422,0.036180321097164,-0.0026178721858358626,0.0015407293286929784,0.1768994286312285,-15,15,Piano,leg,high,No
171,-0.043254775219384256,0.5551633950514159,0.78125,0.057978154323461345,0.01091636474246158,0.3151057142857143,-0.0005385714285714422,0.036180321097164,-0.0026178721858358626,0.0015407293286929784,0.0743272626850742,-14,15,Piano,head,high,No
172,-0.6791868644321251,0.6760234769877244,0.9765625,0.19947532539946405,0.06341415286537903,0.8243037234042555,0.0004239361702126165,0.02881718386677933,-0.002434388259997685,0.0032822606004229175,0.6668521141874183,38,15,Accordion,leg,high,No
173,-0.5048548902044774,0.9563288042488952,1.171875,0.08708678603661402,0.019513598440845336,0.8243037234042555,0.0004239361702126165,0.02881718386677933,-0.002434388259997685,0.0032822606004229175,0.8134680226081483,29,15,Accordion,head,high,No
174,0.051051687965687216,0.6910148023505069,1.171875,0.07167602780967595,0.015053674883449884,0.7484576388888889,0.013321990740740718,0.07890283846846924,0.006020615652774301,0.020623365828707135,0.31599207343973507,18,15,Clarinet,leg,high,No
175,-0.005133081127144284,0.26933058552236017,8.3984375,0.05117577785718169,0.005128594981289163,0.7484576388888889,0.013321990740740718,0.07890283846846924,0.006020615652774301,0.020623365828707135,0.037107080037818416,21,15,Clarinet,head,high,No
176,-0.4628396238773743,0.6697005648953945,2.5390625,0.07562125777756722,0.015940729190261335,0.4027590801886793,0.000106014150943389,0.024239026081269613,-0.0014949114368597509,0.001706939738746529,0.4511330995338983,18,15,Sax,leg,high,No
177,-0.1637556010775485,0.5676345192277614,2.5390625,0.06553742565573195,0.008005016841065983,0.4027590801886793,0.000106014150943389,0.024239026081269613,-0.0014949114368597509,0.001706939738746529,0.20095479900341584,-18,15,Sax,head,high,No
178,-0.03482978868184341,0.23795306006198794,1.953125,0.052134053318054825,0.012607913662662534,0.7278150462962962,-0.0032391203703702473,0.016267622184882435,-0.004744465598332041,-0.0017337751424084539,0.03801137820897493,-30,16,Cello,leg,same,No
179,-0.22789147023773057,0.6884579172659971,2.734375,0.10061487757037363,0.01596079888694266,0.7278150462962962,-0.0032391203703702473,0.016267622184882435,-0.004744465598332041,-0.0017337751424084539,0.2917316410138653,-33,16,Cello,head,same,No
180,-0.03809105899039663,0.21675937052451627,7.421875,0.05946306631569394,0.05239039143641261,0.7274814814814816,-0.0027055555555556728,0.013449217727287773,-0.003950096121810416,-0.0014610149893009294,0.0908757304395548,35,16,Drum,leg,same,No
181,0.09312386372711129,0.1882395568574266,6.0546875,0.08508184005371426,0.018508100502587815,0.7274814814814816,-0.0027055555555556728,0.013449217727287773,-0.003950096121810416,-0.0014610149893009294,0.10732406076146038,6,16,Drum,head,same,No
182,0.28310995625291574,0.5200706060296264,1.3671875,0.09139884334677,0.010835841710185245,0.7278449074074075,-0.0031523148148149068,0.02507851265490378,-0.005472987063062827,-0.0008316425665669865,0.3363949888122268,6,16,Piano,leg,same,No
183,0.2722016724287639,0.6215394631144275,1.3671875,0.05241334108999285,0.00645543623839316,0.7278449074074075,-0.0031523148148149068,0.02507851265490378,-0.005472987063062827,-0.0008316425665669865,0.3199047931952997,7,16,Piano,head,same,No
184,0.7204331871911674,0.672784738458262,1.171875,0.12672567689417402,0.07577344156374906,0.7280101851851852,-0.00241018518518516,0.027976822417719146,-0.004999056234771342,0.00017868586440102172,0.7160155108527135,1,16,Accordion,leg,same,No
185,-0.14351356349658884,0.8780147510955036,2.734375,0.09795301260437914,0.011608270775896493,0.7280101851851852,-0.00241018518518516,0.027976822417719146,-0.004999056234771342,0.00017868586440102172,0.39100703490699196,-35,16,Accordion,head,same,No
186,0.770873438093046,0.9628385381326867,1.3671875,0.07240020541771791,0.018119106428165065,0.7284680555555556,-0.003251388888888877,0.025107935517001953,-0.005574783819317947,-0.000927993958459807,0.779156444802175,2,16,Clarinet,leg,same,No
187,0.06357292001614769,0.21029200055366812,7.421875,0.05138427112034626,0.00516381281158369,0.7284680555555556,-0.003251388888888877,0.025107935517001953,-0.005574783819317947,-0.000927993958459807,0.08893641906710846,-8,16,Clarinet,head,same,No
188,0.5768569657142855,0.854010723761884,1.3671875,0.06300981540004508,0.01753682775052788,0.7276527777777778,-0.002954629629629615,0.03098042088242426,-0.005821442505265766,-8.781675399346326e-05,0.5782915063939474,1,16,Sax,leg,same,No
189,0.11748453275008346,0.3774364736290757,1.3671875,0.05901602165316737,0.012378333614171958,0.7276527777777778,-0.002954629629629615,0.03098042088242426,-0.005821442505265766,-8.781675399346326e-05,0.15960895584061938,8,16,Sax,head,same,No
190,-0.027530775606187066,0.1933754825645833,4.8828125,0.0566819965452535,0.01156101489071299,0.2503667578125,-1.5911221590922146e-05,0.005947703286132784,-0.00032077222413267356,0.0002889497809508292,0.04591984904758861,-9,17,Cello,leg,high,No
191,0.0005065195450089215,0.2001491549674569,4.1015625,0.08353533207788745,0.014130514007337842,0.2503667578125,-1.5911221590922146e-05,0.005947703286132784,-0.00032077222413267356,0.0002889497809508292,0.037550321224602355,-5,17,Cello,head,high,No
192,-0.15778140850457556,0.4499877748817224,0.78125,0.058545760180103525,0.04033935626549745,1.4147834166666666,-0.0077443749999999145,0.04510556147479571,-0.014005226243249246,-0.0014835237567505828,0.08014748142250414,71,17,Drum,leg,high,No
193,0.18779186032181278,0.6401704519220525,1.3671875,0.13607122145440056,0.04886123516058877,1.4147834166666666,-0.0077443749999999145,0.04510556147479571,-0.014005226243249246,-0.0014835237567505828,0.29449612257836977,12,17,Drum,head,high,No
194,-0.19046527975154393,0.7737922146843018,2.734375,0.11563646339036604,0.016640036691692422,0.3801348008849557,-5.7623893805257204e-05,0.025509927976166524,-0.00168946896247894,0.0015742211748684257,0.3615686656376385,-13,17,Piano,leg,high,No
195,-0.3428749265534806,0.7780895025747623,2.734375,0.06501970087747677,0.007968620002281912,0.3801348008849557,-5.7623893805257204e-05,0.025509927976166524,-0.00168946896247894,0.0015742211748684257,0.5237591784991463,-14,17,Piano,head,high,No
196,-0.17406453275689196,0.7706339119431806,1.3671875,0.20520266228041728,0.05513901358409155,0.6512007909482758,0.0045958987068966525,0.02849482233863915,0.0020516423430410463,0.007140155070752259,0.5976360736945103,-19,17,Accordion,leg,high,No
197,0.44815843760384666,0.7545929842500946,1.5625,0.0783546632566495,0.01111715001678767,0.6512007909482758,0.0045958987068966525,0.02849482233863915,0.0020516423430410463,0.007140155070752259,0.5178181614686839,-5,17,Accordion,head,high,No
198,0.07433259388148208,0.3409881678708363,2.734375,0.09165454331782855,0.018457242950708327,0.33963321442307687,0.0012105317307692597,0.02617831694693195,-0.00035074166032894897,0.0027718051218674684,0.12899777438564317,-5,17,Clarinet,leg,high,No
199,0.022671061709579346,0.2586222324074034,1.7578125,0.051831238459485146,0.004965353846004336,0.33963321442307687,0.0012105317307692597,0.02617831694693195,-0.00035074166032894897,0.0027718051218674684,0.050790416692992335,6,17,Clarinet,head,high,No
200,-0.013843810973597213,0.7708437924057279,1.171875,0.06049670425594825,0.015313438518315872,0.9119170487804877,0.0028502439024390507,0.05189370449539901,-0.0026607719311407996,0.008361259736018901,0.5428594209023647,-24,17,Sax,leg,high,No
201,0.035814944006762967,0.17087820607697415,8.3984375,0.05820492165035423,0.012268861989195343,0.9119170487804877,0.0028502439024390507,0.05189370449539901,-0.0026607719311407996,0.008361259736018901,0.13934785881065548,-21,17,Sax,head,high,No
202,-0.026978831384113545,0.1656073868768227,6.640625,0.059204965566781544,0.006959046189798128,0.5001207359375,9.82765625000881e-05,0.011347729816458617,-0.000764449476336603,0.0009610026013367792,0.07295414898283888,-16,18,Cello,leg,low,Yes
203,0.05401594764039812,0.5135713410910372,8.0078125,0.09723700036304891,0.009751624098678677,0.5001207359375,9.82765625000881e-05,0.011347729816458617,-0.000764449476336603,0.0009610026013367792,0.052766473027526635,1,18,Cello,head,low,Yes
